Index,objid,ra,dec,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,Column1,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,specobjid,class,redshift,expAB_g,expAB_i,expAB_r,expAB_u,expAB_z,expPhi_g,expPhi_i,expPhi_r,expPhi_u,expPhi_z,deVABErr_g,deVABErr_i,deVABErr_r,deVABErr_u,deVABErr_z,expABErr_g,expABErr_i,expABErr_r,expABErr_u,expABErr_z,deVMag_i,deVMag_r,deVMag_u,deVMag_z,expMag_i,expMag_r,expMag_u,expMag_z,modelMag_i,modelMag_r,modelMag_u,modelMag_z,type_i,type_r,type_u,type_z,deVMag_g,expMag_g,modelMag_g,type_g,deV_prob_u,model_u,modelAB_u,modelABErr_u,modelPhi_u,deV_prob_g,model_g,modelAB_g,modelABErr_g,modelPhi_g,deV_prob_r,model_r,modelAB_r,modelABErr_r,modelPhi_r,deV_prob_i,model_i,modelAB_i,modelABErr_i,modelPhi_i,deV_prob_z,model_z,modelAB_z,modelABErr_z,modelPhi_z,modelPhiErr,sys_err_u,tot_err_u,sys_err_g,tot_err_g,sys_err_r,tot_err_r,sys_err_i,tot_err_i,sys_err_z,tot_err_z,probpsf_r,devrad_r
6430,1237651539796492362,235.156563029382,58.0595447444055,0.6979627,0.2000603,0.4670946,0.9997343,0.1492883,0.4670946,211.3528,209.1155,182.1734,182.3816,87.90638,692435354032039936,QSO,1.249535,0.4499046,0.9998795,0.2668377,0.08089484,0.2999833,209.2149,182.3736,182.1591,211.7529,87.92398,8.746402,0.5532646,9.740752,10.87574,27.40609,1.239717,0.1981524,9.695576,0.7060012,38.47819,18.51941,18.54202,18.74848,18.55032,18.51941,18.54216,18.74729,18.55051,18.52482,18.54202,18.74882,18.55946,6,6,6,6,18.83025,18.83055,18.83629,6,4.500000000026123,deV,0.6979627,10.87574,31.35280000000057,0.950331125827949,exp,0.4499046,1.239717,29.21489999999904,inf,deV,0.4670946,9.740752,2.173399999999674,1.0,0,0.9997343,0.5532646,2.381600000000617,0.979212253829336,exp,0.2999833,38.47819,87.92397999999957,15.0,8.120243845381111,17.05691531632991,17.477288522250237,23.03162204643824,0.0,15.0,0.0,15.0,32.139663335086794,35.46770304506231,1.0,6.6073844e-05
6436,1237668365849067667,235.458739399548,14.2437750598628,0.8499735,0.6914786,0.6303531,0.8237636,0.8271294,0.6303531,31.80806,34.15658,147.7619,151.8099,124.7551,2834008339644442624,GALAXY,0.223007,0.7171904,0.8655905,0.7269439,0.9116468,0.8246219,34.12871,152.0186,148.8861,32.08394,123.1427,0.05566048,0.04598582,0.05960003,0.3801754,0.07927466,0.05743906,0.04767437,0.05570232,0.2983974,0.07726057,16.59115,16.84182,17.58562,16.36601,16.60569,16.84875,17.58587,16.38981,16.60205,16.84183,17.57923,16.41714,6,6,6,3,17.14586,17.14955,17.15245,6,1.0391236306731153,deV,0.8499735,0.3801754,31.808060000003024,0.4400606980271824,exp,0.7171904,0.05743906,34.12870999999723,691.999999780087,deV,0.6303531,0.05960003,-32.238100000002305,0.3339449541285259,exp,0.8655905,0.04767437,-27.98139999999694,0.5345198513592585,exp,0.8246219,0.07726057,-56.857300000003306,15.0,8.120243845381111,17.05691531632991,17.477288522250237,23.03162204643824,9.972963796637451,18.01277343689864,11.957594463885505,19.18291076356102,30.75705768893565,34.21982755188161,1.0,0.12879753
6437,1237651250973966481,235.356080412892,53.8036093966958,0.847693,0.5560039,0.6287714,0.2481928,0.3000066,0.6287714,177.33,61.8989,176.5341,207.1833,56.91981,7552603753557547008,QSO,2.550859,0.6770938,0.2622243,0.4791918,0.68913,0.2067299,61.75324,207.2028,176.5609,177.2548,56.90052,0.311535,17.25455,15.13396,33.34478,43.38307,0.296005,13.76779,11.57687,27.18414,40.93165,18.91119,18.9263,19.56979,18.60964,18.91118,18.9264,19.56982,18.60925,18.91931,18.9263,19.57,18.62173,6,6,6,6,18.91497,18.91551,18.92648,6,0.8571428571476908,exp,0.68913,27.18414,-2.745199999997567,0.953084274543804,exp,0.6770938,0.296005,61.753239999998186,inf,deV,0.6287714,15.13396,-3.4659000000028755,1.0012315270935497,deV,0.2481928,17.25455,27.18329999999696,1.0322580645160817,deV,0.3000066,43.38307,56.919809999999416,15.0,0.0,15.0,27.35960956515506,31.201734495981537,0.0,15.0,12.669317422246689,19.634449417939976,32.139663335086794,35.46770304506231,1.0,0.0005270293
6441,1237665548898533465,235.581414184209,17.9354989419695,0.8999934,0.2989013,0.9847077,0.802181,0.08023417,0.9847077,88.34362,95.558,99.48418,121.2975,94.58772,2439869418717603840,QSO,1.663763,0.1975638,0.867041,0.999176,0.5962801,0.05,95.55326,121.0909,66.11248,88.35519,94.55257,17.09202,0.5215617,3.30979,95.62421,46.60056,11.97644,0.4434905,2.458289,90.1451,0.0,19.05678,19.4419,19.75756,19.24413,19.05833,19.44155,19.75747,19.24402,19.07801,19.44191,19.7559,19.25407,6,6,6,6,19.52663,19.52662,19.52943,6,0.945783132530069,exp,0.5962801,90.1451,88.35519000000204,1.003571428571293,deV,0.2989013,17.09202,-84.44200000000274,36.000000001421085,deV,0.9847077,3.30979,-80.51582000000053,0.926990108337175,exp,0.867041,0.4434905,-58.909099999997125,1.01106639839028,deV,0.08023417,46.60056,-85.41227999999683,15.0,20.80543285307353,25.64889931758771,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,1.0,0.008154231
6442,1237651250437357852,235.618178916996,52.9974472223068,0.8873398,0.9252748,0.9385563,0.9147585,0.9084885,0.9385563,62.79026,65.73019,58.67557,62.68161,74.26413,693579947230390272,GALAXY,0.06904139,0.879024,0.8642555,0.8739985,0.8644203,0.865343,61.64705,59.52466,56.83193,69.216,73.42341,0.00911238,0.006562007,0.007366362,0.07685471,0.01311531,0.007510063,0.00529624,0.005839714,0.06477906,0.01067868,14.51041,14.96164,17.55552,14.31859,14.96582,15.41619,18.30654,14.85759,14.49114,14.96161,17.82501,14.17153,3,3,3,3,15.86369,16.34537,15.89573,3,1.7868195480351914,deV,0.8873398,0.07685471,62.79026000000158,14.033707865168372,deV,0.9252748,0.00911238,65.73019000000204,15152.666667240312,deV,0.9385563,0.007366362,58.67556999999943,24.633108458743497,deV,0.9147585,0.006562007,62.68160999999964,4.665170678634575,deV,0.9084885,0.01311531,74.2641300000032,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,0.0,5.909304
6443,1237651252584186188,235.640866225885,55.1528494693213,0.5450724,0.6240455,0.8360591,0.9998206,0.5663964,0.8360591,175.6208,209.5864,61.79222,207.0903,209.3387,7552759884208691200,GALAXY,0.9710689,0.6126001,0.9997151,0.6575509,0.4836638,0.5145379,209.585,207.3922,61.7047,175.7032,209.37,48.41208,0.3330789,30.7063,65.26685,98.30296,22.51985,0.6541486,19.77606,120.1744,81.67192,19.40983,19.78629,20.73992,19.16084,19.41331,19.78595,20.73986,19.16105,19.4397,19.78629,20.74036,19.16092,6,6,6,6,20.2992,20.29913,20.29909,6,1.1363636363673064,deV,0.5450724,65.26685,-4.379200000003038,0.3636363636569165,exp,0.6126001,22.51985,29.584999999999127,inf,deV,0.8360591,30.7063,61.792220000003,0.8834951456310738,exp,0.9997151,0.6541486,27.39220000000205,1.6249999999722444,deV,0.5663964,98.30296,29.338700000000244,15.0,0.0,15.0,17.477288522250237,23.03162204643824,23.40214466255046,27.79676914331841,12.669317422246689,19.634449417939976,11.570080074814424,18.943778739671178,1.0,0.00014075491
6453,1237662267004026952,236.24761519541,4.12954775567888,0.1501995,0.4030626,0.1712011,0.999433,0.7931147,0.1712011,22.0747,50.34697,109.8633,78.33376,110.9949,5409026382524340224,QSO,2.1843,0.5498406,0.7778906,0.2499681,0.1499732,0.5740492,50.347,78.37866,109.8534,21.93788,110.989,0.2129337,6.48404,7.5559,11.12641,24.17247,0.348034,5.34277,7.591683,11.58219,25.15819,18.04595,18.26068,18.73721,17.82331,18.04584,18.26077,18.73868,17.82341,18.04391,18.26068,18.75256,17.82089,6,6,6,6,18.32928,18.32924,18.33413,6,0.9042345276874376,exp,0.1499732,11.58219,21.93787999999768,1.008247422680837,deV,0.4030626,0.2129337,50.34696999999869,inf,deV,0.1712011,7.5559,-70.13670000000275,0.946078431371132,exp,0.7778906,5.34277,78.37866000000213,1.0413223140494776,deV,0.7931147,24.17247,-69.00510000000213,15.0,8.120243845381111,17.05691531632991,17.477288522250237,23.03162204643824,24.75401770556946,28.94410808036148,32.021930169464866,35.36105218708974,30.75705768893565,34.21982755188161,1.0,0.034268964
6454,1237665101683359785,236.243743830141,23.1361476423454,0.9996856,0.9997225,0.9447249,0.9422297,0.7719998,0.9447249,154.5963,191.1636,99.04388,132.2629,161.7889,2442184434863073280,QSO,0.3723389,0.9999304,0.9513903,0.949878,0.9997155,0.837079,191.1901,132.1932,99.18752,154.8137,161.7494,0.2298482,0.2302752,0.2277699,0.6737639,0.2717467,0.09513561,0.1496681,0.2271381,0.3898237,0.2124413,16.99951,17.11647,17.77744,16.84304,16.99958,17.1164,17.7764,16.84461,17.00193,17.1164,17.78037,16.85564,6,6,6,6,17.43142,17.43128,17.43447,6,1.3549488054603165,deV,0.9996856,0.6737639,-25.403700000002573,1.0459016393436626,deV,0.9997225,0.2298482,11.16359999999986,0.0,exp,0.949878,0.2271381,-80.8124800000005,0.9710743801649252,exp,0.9513903,0.1496681,-47.80679999999848,0.875396825396775,exp,0.837079,0.2124413,-18.250599999999395,15.0,3.859967799199109,15.48868462494004,0.964727477849492,15.03099128821908,24.75401770556946,28.94410808036148,11.957594463885505,19.18291076356102,9.841311590391022,17.94021777513207,1.0,0.027549747
6455,1237662620796584000,236.02355634515,32.6801003546725,0.3999702,0.9659238,0.6999893,0.8811103,0.8239748,0.6999893,169.6749,103.5509,46.87267,85.29975,138.1187,1780197888886859776,QSO,1.047572,0.9398324,0.90438,0.7827206,0.3000103,0.7360212,103.6336,84.71117,46.72134,169.7064,138.1099,0.7716579,0.2960615,0.2207125,4.832296,3.035537,0.5401208,0.2152729,0.1758831,8.866376,4.634271,17.31164,17.288,17.83735,17.26306,17.31176,17.2881,17.83736,17.26395,17.31051,17.28799,17.83373,17.25157,6,6,6,6,17.54539,17.54564,17.54352,6,1.0027624309391208,deV,0.3999702,4.832296,-10.32510000000184,1.1336898395709123,deV,0.9659238,0.7716579,-76.449099999998,11.000000000355271,deV,0.6999893,0.2207125,46.872669999997015,1.1061946902646242,deV,0.8811103,0.2960615,85.29974999999831,1.0774586597042606,deV,0.8239748,3.035537,-41.88130000000092,15.0,0.0,15.0,17.00747647823282,22.677174783416973,9.163339536989298,17.57745122223786,32.021930169464866,35.36105218708974,9.841311590391022,17.94021777513207,1.0,0.07350457
6458,1237651736855380361,236.399490260155,1.83281746041246,0.5507007,0.7700859,0.8312964,0.8541868,0.8762274,0.8312964,68.04736,71.69764,70.20364,58.00013,55.15231,3327194829955295232,QSO,0.2499523,0.7639604,0.9208429,0.8828161,0.6344004,0.8518269,74.45375,47.08615,71.32161,57.30671,40.86742,0.05862648,0.03250139,0.03158393,0.2996071,0.1060889,0.04958523,0.02988726,0.02917341,0.4083851,0.0833197,17.22596,17.74951,20.30053,16.94003,17.60972,18.12745,20.42828,17.27999,17.2605,17.74947,19.80151,16.88245,3,3,3,3,19.12926,19.43553,19.02097,3,1.2560017634563805,deV,0.5507007,0.2996071,68.04735999999684,3.82823898790286,deV,0.7700859,0.05862648,71.6976399999985,9449.499999518472,deV,0.8312964,0.03158393,70.20363999999972,10.110596409959498,deV,0.8541868,0.03250139,58.000130000000354,6.904133379645579,deV,0.8762274,0.1060889,55.15230999999767,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,0.0,1.4240948
6459,1237665429180383603,236.393095278285,20.1112499709325,0.6887983,0.6733655,0.1498712,0.849273,0.1403413,0.1498712,111.749,95.56116,126.944,104.4295,153.112,2441012910760159232,QSO,2.132467,0.7104658,0.8965648,0.3499808,0.4577126,0.135039,95.54938,62.39095,126.8922,111.7194,152.7015,17.98884,0.4846319,7.64286,60.88507,36.00299,17.86374,0.3765064,13.83583,78.16978,50.69707,18.99397,19.11316,19.6686,18.8326,18.99411,19.11328,19.66852,18.82737,19.00692,19.11315,19.66381,18.84769,6,6,6,6,19.24216,19.24212,19.23819,6,0.9832985386220195,exp,0.4577126,78.16978,-68.28059999999823,0.989924433249749,exp,0.7104658,17.86374,-84.45062000000325,13.000000000355271,deV,0.1498712,7.64286,-53.05599999999686,0.989189189189324,exp,0.8965648,0.3765064,62.390950000000885,1.3465871438038906,deV,0.1403413,36.00299,-26.88799999999901,15.0,20.398794534120466,25.32016624047447,17.00747647823282,22.677174783416973,9.972963796637451,18.01277343689864,32.021930169464866,35.36105218708974,9.841311590391022,17.94021777513207,1.0,0.062440407
6461,1237662500541497688,236.471804068546,39.6963541018284,0.08347131,0.9997807,0.05,0.2635994,0.2500178,0.05,168.2202,173.7921,165.2055,104.9478,72.51916,9584872075304392704,QSO,1.774863,0.9997227,0.1536268,0.1529269,0.1503576,0.2074347,173.4936,104.9196,165.2666,170.3426,157.3802,0.2615911,45.54216,0.0,25.91693,150.7493,0.4350953,45.17067,23.27701,57.56257,107.2111,20.02034,20.57585,20.86138,20.16901,20.02004,20.58316,20.8702,20.17562,19.98284,20.57585,20.86819,20.13183,6,6,6,6,20.77175,20.78487,20.80563,6,0.2951541850224171,exp,0.1503576,57.56257,-9.657399999996414,0.6127508854781369,exp,0.9997227,0.4350953,-6.5063999999983935,inf,deV,0.05,0.0,-14.794500000003609,0.992000000000019,exp,0.1536268,45.17067,-75.08039999999892,1.177783754706793,deV,0.2500178,150.7493,72.51916000000347,15.0,0.0,15.0,0.964727477849492,15.03099128821908,0.0,15.0,32.501720206031536,35.796114542658934,32.139663335086794,35.46770304506231,1.0,0.16250025
6463,1237655465928884289,236.261760213636,51.5835648659616,0.9996867,0.8611893,0.5855472,0.6986007,0.9710847,0.5855472,59.37295,146.439,117.7173,148.1395,118.8423,896378544093947904,QSO,1.929938,0.8771424,0.7412703,0.6831912,0.9998695,0.983962,146.8106,148.0911,117.5698,59.55189,118.7838,0.09608698,0.4684976,0.1898505,0.3613723,1.856991,0.1061374,0.4091142,0.1608648,0.1463615,0.002112587,17.44937,17.55331,17.59815,17.38293,17.44933,17.55368,17.59951,17.38284,17.44376,17.55331,17.60366,17.3755,6,6,6,6,17.51901,17.52084,17.52832,6,0.7531760435575315,exp,0.9998695,0.1463615,59.55189000000246,0.8034371643395954,exp,0.8771424,0.1061374,-33.189400000002934,inf,deV,0.5855472,0.1898505,-62.28270000000339,0.9928698752230828,exp,0.7412703,0.4091142,-31.908900000002177,0.9878869448182894,exp,0.983962,0.002112587,-61.21620000000257,15.0,20.80543285307353,25.64889931758771,0.0,15.0,24.75401770556946,28.94410808036148,11.957594463885505,19.18291076356102,30.75705768893565,34.21982755188161,1.0,0.08630894
6465,1237655130370605225,236.432602933237,54.0118854096317,0.05,0.1549444,0.7790816,0.07114879,0.1179098,0.7790816,91.71941,88.70821,89.87596,58.69668,113.5003,7552563621383133184,QSO,1.92847,0.2396608,0.3872475,0.8527874,0.05738573,0.1797885,88.65529,100.5457,90.64748,92.19757,113.8521,16.26075,14.75828,0.6266454,0.0,2.062307,20.96069,65.3112,0.5593258,13.55931,2.466027,19.67161,19.81887,19.92335,19.35143,19.67489,19.82063,19.9287,19.3463,19.63085,19.82063,19.92744,19.38364,6,6,6,6,19.91667,19.91666,19.89072,6,0.3080684596572196,exp,0.05738573,13.55931,-87.80243000000337,0.999614643545294,exp,0.2396608,20.96069,88.65529000000242,0.0,exp,0.8527874,0.5593258,-89.35252000000037,1.0804710500490673,deV,0.07114879,14.75828,58.69668000000093,1.159267308289392,deV,0.1179098,2.062307,-66.4997000000003,15.0,20.398794534120466,25.32016624047447,27.35960956515506,31.201734495981537,24.75401770556946,28.94410808036148,32.021930169464866,35.36105218708974,30.75705768893565,34.21982755188161,1.0,0.140476
6468,1237648705137214075,236.539694226269,0.440182187442436,0.09431171,0.05,0.6173424,0.8677545,0.9956678,0.6173424,75.65866,97.69212,46.95972,61.60434,42.74669,4565579462616569856,GALAXY,0.5580939,0.0728416,0.8202125,0.665351,0.05,0.7897371,66.01358,59.83754,62.63251,76.18133,70.63278,0.0,0.1623063,0.1905681,0.234962,0.5125531,65.85579,0.1226726,0.1736838,0.0,0.3642414,19.39453,20.31493,23.99088,19.08198,19.60202,20.63449,23.92046,19.22981,19.22219,20.31493,24.14043,18.76804,3,3,3,3,22.4112,22.52176,21.8516,6,1.470879304580429,deV,0.09431171,0.234962,75.65866000000096,1.1975696926375976,deV,0.05,0.0,-82.3078800000003,inf,deV,0.6173424,0.1905681,46.95971999999893,2.203957293721724,deV,0.8677545,0.1623063,61.60433999999805,1.4708861565904248,deV,0.9956678,0.5125531,42.74668999999994,15.0,20.80543285307353,25.64889931758771,17.00747647823282,22.677174783416973,9.163339536989298,17.57745122223786,32.021930169464866,35.36105218708974,11.570080074814424,18.943778739671178,0.0,1.3523216
6471,1237665532258353477,236.598821955235,18.2875899935743,0.5543556,0.9997702,0.7385019,0.8735004,0.9998703,0.7385019,127.3191,65.76169,139.465,66.89031,63.88597,4427274918246504448,QSO,3.611558,0.9999588,0.9044691,0.5999944,0.9611728,0.9999837,65.74085,66.88147,139.4568,127.7305,63.96072,0.3282413,0.4207403,7.546988,15.51377,0.1954866,0.1224566,0.3244547,8.691004,7.265255,0.1267676,18.48544,18.81627,19.70975,18.16322,18.48577,18.81634,19.70826,18.16385,18.49739,18.81634,19.71066,18.17946,6,6,6,6,19.21906,19.21871,19.22475,6,2.6373626373611785,deV,0.5543556,15.51377,-52.68089999999938,1.061511423549618,deV,0.9997702,0.3282413,65.76168999999936,0.0,exp,0.5999944,8.691004,-40.54320000000007,0.9723849372386444,exp,0.9044691,0.3244547,66.88147000000026,0.9612068965516608,exp,0.9999837,0.1267676,63.960720000002766,15.0,3.859967799199109,15.48868462494004,27.35960956515506,31.201734495981537,9.972963796637451,18.01277343689864,32.021930169464866,35.36105218708974,32.139663335086794,35.46770304506231,1.0,4.4987246e-06
6472,1237664854189670463,236.677786468515,26.3555748775875,0.9568241,0.2000154,0.5810092,0.5040209,0.5088971,0.5810092,107.6334,103.3496,167.6548,133.6805,140.1818,2081960241213237248,QSO,1.239459,0.4499933,0.1999637,0.5364882,0.7705582,0.9425585,103.3499,133.6794,166.973,107.889,140.2271,6.631717,10.7944,5.91204,11.9931,33.04914,1.950516,9.321549,4.432606,19.87482,28.01483,18.57183,18.65613,19.1238,18.56862,18.57223,18.65578,19.12369,18.56872,18.57124,18.65579,19.12331,18.56744,6,6,6,6,18.94228,18.94194,18.94445,6,0.7755102040825205,exp,0.7705582,19.87482,-72.11099999999715,1.1566820276504184,deV,0.2000154,6.631717,-76.65039999999863,0.029411764704653,exp,0.5364882,4.432606,-13.027000000001864,1.6779661017005283,deV,0.5040209,10.7944,-46.31949999999779,1.084745762711813,deV,0.5088971,33.04914,-39.818200000001525,15.0,20.398794534120466,25.32016624047447,17.00747647823282,22.677174783416973,0.0,15.0,11.957594463885505,19.18291076356102,9.841311590391022,17.94021777513207,1.0,0.0008178472
6473,1237651249901076820,236.640068757565,51.7792923992393,0.0568776,0.7519607,0.796209,0.6741212,0.05,0.796209,219.2424,90.70101,178.2078,174.3246,48.32621,7560488901145810944,QSO,2.202946,0.7849199,0.7530919,0.9388481,0.09939982,0.144578,90.91542,174.3461,178.1768,220.0457,55.96503,0.7227988,63.47766,52.52235,10.3939,0.0,0.7026483,51.38354,18.32044,31.43691,66.28637,19.91097,19.95064,20.55948,19.59665,19.91077,19.95054,20.57115,19.6371,19.91091,19.95064,20.60853,19.71684,6,6,6,6,20.11003,20.11041,20.12087,6,0.762079510703378,exp,0.09939982,31.43691,40.0457000000024,0.9649446494461884,exp,0.7849199,0.7026483,-89.08458000000246,inf,deV,0.796209,52.52235,-1.792200000003504,2.333333333451757,deV,0.6741212,63.47766,-5.6754000000000815,0.6634495382311376,exp,0.144578,66.28637,55.96502999999939,15.0,8.120243845381111,17.05691531632991,17.00747647823282,22.677174783416973,0.0,15.0,0.0,15.0,32.139663335086794,35.46770304506231,1.0,0.000103402184
6475,1237665535466537048,236.931416341394,20.8712961021888,0.9999411,0.6794866,0.9997088,0.8813509,0.9997784,0.9997088,74.10908,72.52997,66.33646,69.83865,101.6077,2441084104138057728,QSO,0.264278,0.7082936,0.9477218,0.9997486,0.9998006,0.9997094,72.12052,68.15051,66.44977,74.09715,66.64073,0.04945248,0.06640504,0.06841682,0.07230633,0.0990402,0.04699388,0.07186163,0.05048735,0.1471936,0.1262859,15.51993,15.55444,15.56383,15.20367,15.52182,15.55579,15.5635,15.20472,15.51963,15.55444,15.56264,15.20047,6,6,6,6,15.51844,15.51931,15.51954,6,0.7226890756301517,exp,0.9998006,0.1471936,74.09715000000142,0.2090909090896025,exp,0.7082936,0.04699388,72.12051999999676,inf,deV,0.9997088,0.06841682,66.33645999999862,7.299999999975723,deV,0.8813509,0.06640504,69.83864999999787,1.3281249999996445,deV,0.9997784,0.0990402,-78.39229999999952,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,23.40214466255046,27.79676914331841,32.021930169464866,35.36105218708974,30.75705768893565,34.21982755188161,1.0,0.103546545
6483,1237662533823365336,237.247924245308,8.90992147440555,0.843545,0.8930233,0.9037992,0.8864113,0.8714646,0.9037992,117.6449,91.82149,96.55431,99.2177,102.9537,1943368437904467968,GALAXY,0.06826999,0.9038117,0.8261131,0.9066989,0.8282421,0.8163705,94.87109,104.4054,106.284,116.7261,102.2599,0.008311647,0.005943347,0.006079286,0.07495865,0.01150609,0.00704559,0.004657673,0.005365818,0.06253517,0.008894651,14.31664,14.72227,17.66864,14.00494,14.70019,15.19838,18.33992,14.47198,14.2704,14.72227,17.59216,13.91428,3,3,3,3,15.64604,16.12493,15.65312,3,9.777196652719644,deV,0.843545,0.07495865,-62.35510000000068,66.63983050847267,deV,0.8930233,0.008311647,-88.17850999999791,inf,deV,0.9037992,0.006079286,-83.44569000000047,9.2947664359863,deV,0.8864113,0.005943347,-80.78229999999894,6.151555261416304,deV,0.8714646,0.01150609,-77.04630000000179,15.0,20.398794534120466,25.32016624047447,17.00747647823282,22.677174783416973,24.75401770556946,28.94410808036148,32.501720206031536,35.796114542658934,30.75705768893565,34.21982755188161,0.0,5.644083
6484,1237665531721875628,237.229604760937,17.4614255016562,0.1504446,0.997397,0.8643398,0.181979,0.9840053,0.8643398,67.44246,66.64005,37.08562,140.1312,70.57708,4427046769583740928,QSO,1.877871,0.9997496,0.07920338,0.8999274,0.402139,0.8200923,66.62135,140.1497,37.10223,67.45145,70.61404,3.364538,14.3377,0.5462483,17.48001,47.95939,0.4910882,13.30759,0.4404399,24.26534,71.07676,19.17896,19.38063,19.29956,19.10934,19.17904,19.38075,19.29951,19.10987,19.16385,19.38074,19.29509,19.0932,6,6,6,6,19.31026,19.31029,19.30457,6,0.9888143176738048,exp,0.402139,24.26534,67.45145000000048,1.0052724077326638,deV,0.997397,3.364538,66.64005000000179,0.0909090909061547,exp,0.8999274,0.4404399,37.10222999999678,1.005294506949075,deV,0.181979,14.3377,-39.86879999999656,1.032837670384216,deV,0.9840053,47.95939,70.57708000000275,15.0,20.80543285307353,25.64889931758771,27.35960956515506,31.201734495981537,9.163339536989298,17.57745122223786,11.957594463885505,19.18291076356102,32.139663335086794,35.46770304506231,1.0,0.062345974
