Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
4837,J1150-0023,1148-001,-00:23:54.2052622,11:50:43.87076580,-0.3983903506111111,177.6827948575,7719.0,4.83e-06,0.0001295,2.0125e-08,3.597222222222222e-08,4.121888906196594e-08,-0.0665,0.1296,1.0,2015.0,272.535,58.843,NED (fiducial),1.9796,,1.9796,,1.9796,17.0,R,AQ,"ICRF J115043.8-002354 S/X; LBQS 1148-0007;; 6dF DR3 give z=0.646737
",J1150-0023,"2,5,8,15",-121,2,,3.7,7.447183098591549,7.7110658215286705
4838,J1150-1930,1147-192,-19:30:49.5487601,11:50:31.52711708,-19.513763544472223,177.63136298783334,7713.0,8.79e-06,0.0002591,3.6625e-08,7.197222222222223e-08,7.982306303912383e-08,0.0131,0.2591,1.0,2015.0,283.758,41.079,NED (fiducial),2.489,,2.489,,,19.5,R,AQ,"ICRF J115031.5-193049 S/X; NVSS J115031-193049
",J1150-1930,"2,8",-64,3,,4.6,4.014084507042253,5.011274731011726
4839,J1151+0958,,+09:58:26.315,11:51:17.3089,9.97397638888889,177.82212041666662,,,,,,,,,,,,,,,,,,,,,,,J1151+0958,8,136,5,,2.6,4.225352112676056,6.546266147667387
4840,J1151+3825,1148+387,+38:25:52.3749338,11:51:29.36135269,38.431215259388885,177.87233896954163,7728.0,0.000126,0.0016111,5.25e-07,4.475277777777778e-07,6.07796842697579e-07,0.4,1.8355,1.0,2015.0,167.155,73.115,NED (fiducial),1.3016,,1.3016,,1.3016,16.5,R,AQ,"ICRF J115129.3+382552 S/X; LEDA 2820564; GALEXASC J115129.34+382552.4
",J1151+3825,8,24,5,,1.5,21.285211267605632,21.86458823546892
4841,J1151+5859,1148+592,+58:59:17.5660400,11:51:24.66045000,58.98821278888889,177.85275187499997,7727.0,5.667e-05,0.00044,2.361250000000001e-07,1.2222222222222222e-07,1.724477050683601e-07,-0.031,0.4458,23.0,2008.18,136.912,56.481,NED (fiducial),0.0001,,1.055,,1.3586,16.3,R,AL,"87GB 114846.6+591612
",J1151+5859,"2,5,8",-147,3,,1.7,7.447183098591549,8.028731911326197
4842,J1151+5923,1148+596,+59:23:34.9989000,11:51:03.00587200,59.39305525,177.76252446666663,7723.0,4.8e-05,0.00074,2e-07,2.0555555555555561e-07,2.2939542685587934e-07,0.48,0.765,39.0,2015.0,136.684,56.094,NED (fiducial),1.7946,,1.7946,,1.7946,19.0,R,AQ,"SDSS J115103.01+592335.0; 87GB 114825.0+594020
",J1151+5923,"5,8",55,4,,2.0,0.0,4.0
4843,J1151-1347,,-13:47:50.842,11:51:29.9701,-13.797456111111112,177.87487541666664,,,,,,,,,,,,,,,,,,,,,,,J1151-1347,8,-50,5,,0.8,4.014084507042253,6.411932191600021
4844,J1151-1723,1148-171,-17:23:59.8445582,11:51:03.20366314,-17.39995682172222,177.76334859641665,7724.0,1.052e-05,0.0003612,4.3833333333333335e-08,1.0033333333333333e-07,1.0870290354042128e-07,-0.0216,0.3612,1.0,2015.0,283.024,43.125,NED (fiducial),1.751,,1.751,,,18.6,R,AQ,"ICRF J115103.2-172359 S/X; AT20G J115103-172400
",J1151-1723,"2,8",82,3,,5.6,0.0,3.0
4845,J1152+0733,,+07:33:57.672,11:52:25.9173,7.56602,178.10798874999998,,,,,,,,,,,,,,,,,,,,,,,J1152+0733,8,-107,5,,0.8,4.014084507042253,6.411932191600021
4846,J1152+2312,1149+234,+23:12:54.7822000,11:52:26.23140900,23.21521727777778,178.10929753749997,7731.0,4.667e-05,0.00124,1.944583333333333e-07,3.444444444444445e-07,3.880468707838932e-07,0.16,1.2458,39.0,2015.0,226.027,76.099,,,,,,,    , ,I ,"NVSS J115226+231255
",J1152+2312,5,-60,5,,21.5,4.014084507042253,6.411932191600021
4847,J1152+2313,1149+235,+23:13:46.9130600,11:52:26.51643500,23.22969807222222,178.1104851458333,7732.0,4e-05,0.0013,1.6666666666666665e-07,3.611111111111111e-07,3.922470406277213e-07,0.482,1.3309,39.0,2015.0,225.972,76.105,NED (fiducial),,a,,,,20.4,R,V ,"NVSS J115226+231347; SDSS J115226.51+231346.8
",J1152+2313,"5,8",15,4,,3.3,21.285211267605632,21.65779810383793
4848,J1152+2333,1150+238,+23:33:33.9580100,11:52:38.03126000,23.55943278055556,178.15846358333334,7735.0,4.467e-05,0.00097,1.86125e-07,2.694444444444445e-07,3.1891743378206346e-07,0.39,1.0121,39.0,2015.0,224.724,76.253,NED (fiducial),1.8029,,1.7939,,1.7939,17.9,R,AQ,"SDSS J115238.02+233333.9
",J1152+2333,"5,8",65,4,,1.7,0.0,4.0
4849,J1152+2930,1150+297,+29:30:15.0514100,11:52:58.76001000,29.50418094722222,178.24483337499998,7739.0,3.067e-05,0.00042,1.277916666666667e-07,1.1666666666666669e-07,1.61185958991193e-07,-0.039,0.4228,23.0,2006.31,199.044,76.926,NED (fiducial),1.2348,,1.2342,,1.2348,17.3,R,AQ,"FBQS J1152+2930
",J1152+2930,5,35,5,,2.1,21.285211267605632,21.86458823546892
4850,J1152+3209,1149+324,+32:09:59.3709612,11:52:27.48825374,32.16649193366666,178.11453439058332,7733.0,0.00033815,0.0041011,1.4089583333333332e-06,1.1391944444444443e-06,1.649324993344014e-06,0.0744,4.378,1.0,2015.0,187.917,76.246,NED (fiducial),0.3743,,0.3743,,0.3743,17.2,R,A1,"ICRF J115227.4+320959 S/X; NVSS J115227+320959
",J1152+3209,2,-68,4,,97.3,4.014084507042253,5.666822251463041
4851,J1152+3307,1150+334,+33:07:18.7638304,11:52:51.91018539,33.12187884177778,178.216292439125,7736.0,8.81e-06,0.0001785,3.6708333333333336e-08,4.9583333333333344e-08,5.834103127935755e-08,-0.0838,0.1789,1.0,2015.0,184.043,76.006,NED (fiducial),1.3942,,1.3942,,1.3942,16.0,R,AQ,"ICRF J115251.9+330718 S/X; JVAS J1152+3307
",J1152+3307,"2,5,8",6,3,,1.6,21.285211267605632,21.495586028452585
4852,J1152+3551,,+35:51:03.356,11:52:48.1169,35.85093222222223,178.20048708333331,,,,,,,,,,,,,,,,,,,,,,,J1152+3551,5,-101,5,,20.4,4.014084507042253,6.411932191600021
4853,J1152+4939,1149+499,+49:39:38.7680049,11:52:32.87106383,49.66076889025,178.13696276595832,7734.0,7.57e-06,9.16e-05,3.154166666666666e-08,2.5444444444444453e-08,3.2623391208899947e-08,-0.1074,0.0925,1.0,2015.0,145.651,64.789,NED (fiducial),1.093,,1.0931,,1.093,17.0,R,AQ,"ICRF J115232.8+493938 S/X; CGRaBS J1152+4939
",J1152+4939,8,-80,5,,0.4,4.014084507042253,6.411932191600021
4854,J1152-0519,1150-050,-05:19:48.5345884,11:52:55.49156533,-5.3301484967777775,178.23121485554165,7738.0,9.21e-06,0.0002842,3.8375e-08,7.894444444444445e-08,8.770494821764297e-08,-0.1029,0.2847,1.0,2015.0,277.21,54.593,NED (fiducial),1.983,,1.983,,,18.8,R,AQ,"ICRF J115255.4-051948 S/X; CGRaBS J1152-0519; GALEXASC J115255.48-051947.6
",J1152-0519,"2,8",109,2,,2.7,4.225352112676056,4.674783468364712
4855,J1152-0841,1149-084,-08:41:03.3139769,11:52:17.20951637,-8.684253882472223,178.07170631820833,7729.0,2.14e-06,3.19e-05,8.916666666666665e-09,8.861111111111112e-09,1.249854620013472e-08,-0.0302,0.0323,1.0,2015.0,279.063,51.425,NED (fiducial),2.37,,2.367,,,18.0,R,AQ,"ICRF J115217.2-084103 S/X DEF; CGRaBS J1152-0841
",J1152-0841,"2,5,8",141,5,,5.5,4.225352112676056,6.546266147667387
4856,J1153+0914,1150+095,+09:14:02.2790127,11:53:12.55209819,9.233966392416663,178.302300409125,7742.0,1.109e-05,0.0003429,4.6208333333333335e-08,9.525e-08,1.0560678046158652e-07,-0.1524,0.3441,1.0,2015.0,262.659,67.432,NED (fiducial),0.6955,,0.6955,,0.6955,17.4,R,AQ,"ICRF J115312.5+091402 S/X; 4C +09.39
",J1153+0914,"2,8",-172,3,,4.4,7.447183098591549,8.028731911326197
4857,J1153+0955,1151+102,+09:55:54.8881668,11:53:48.52738339,9.931913379666666,178.45219743079164,7752.0,5.9e-06,0.0001744,2.4583333333333332e-08,4.8444444444444464e-08,5.4159267063592326e-08,-0.1552,0.1751,1.0,2015.0,261.89,68.083,NED (fiducial),0.8935,,0.8939,,0.8937,20.3,R,AQ,"ICRF J115348.5+095554 S/X; JVAS J1153+0955
",J1153+0955,"2,8",-22,3,,5.8,21.285211267605632,21.495586028452585
4858,J1153+1727,1150+177,+17:27:07.1423800,11:53:18.97297800,17.451983994444443,178.329054075,7743.0,3.733e-05,0.00106,1.5554166666666666e-07,2.9444444444444444e-07,3.297191378647877e-07,0.137,1.0634,39.0,2015.0,245.718,73.459,NED (fiducial),1.6662,,1.67,,1.6662,19.8,R,AQ,"SDSS J115318.97+172707.0
",J1153+1727,"5,8",144,4,,1.7,4.225352112676056,5.818384696468256
4859,J1153+3617,1150+365,+36:17:26.2897189,11:53:26.70296881,36.29063603302777,178.36126237004166,7748.0,7.002e-05,0.0010414,2.9175e-07,2.892777777777778e-07,3.728013199611058e-07,-0.556,1.1934,1.0,2015.0,172.664,74.665,NED (fiducial),1.3586,,1.3586,,1.3586,17.2,R,AQ,"ICRF J115326.7+361726 S/X; NVSS J115326+361726
",J1153+3617,"2,8",142,3,,3.6,4.225352112676056,5.182045973946585
4860,J1153+3823,,+38:23:05.915,11:53:42.9113,38.38497638888889,178.4287970833333,,,,,,,,,,,,,,,,,,,,,,,J1153+3823,8,-42,5,,1.9,4.014084507042253,6.411932191600021
4861,J1153+4036,1151+408,+40:36:52.6193857,11:53:54.65896512,40.61461649602778,178.47774568799997,7757.0,9.26e-06,0.0001218,3.858333333333333e-08,3.383333333333333e-08,4.4749624856866e-08,-0.0117,0.1218,1.0,2015.0,160.619,72.037,NED (fiducial),0.9251,,0.9234,,0.9234,20.2,R,A1,"ICRF J115354.6+403652 S/X; B3 1151+408
",J1153+4036,"2,8,15",-97,2,,2.6,4.014084507042253,4.484737944370512
4862,J1153+4931,1150+497,+49:31:08.8301372,11:53:24.46663994,49.51911948255555,178.3519443330833,7747.0,4.44e-06,5.12e-05,1.85e-08,1.4222222222222222e-08,1.8614885469863858e-08,0.0981,0.0518,1.0,2015.0,145.549,64.983,NED (fiducial),0.3336,,0.3336,,0.3339,16.5,R,AQ,"ICRF J115324.4+493108 S/X DEF; 4C +49.22; GALEXASC J115324.52+493109.4
",J1153+4931,"2,5,8,15,24,43,86",-161,3,,1.5,7.447183098591549,8.028731911326197
4863,J1153+5831,1150+588,+58:31:38.5451300,11:53:23.97128800,58.52737364722222,178.34988036666664,7746.0,6.533e-05,0.00057,2.722083333333333e-07,1.5833333333333333e-07,2.1276006584944138e-07,0.247,0.6099,23.0,2006.31,136.831,57.007,NED (fiducial),0.2024,,0.2024,,0.2024,17.6,R,AL,"SDSS J115323.95+583138.4
",J1153+5831,5,-149,5,,2.0,7.447183098591549,8.969979715916175
4864,J1153+8058,1150+812,+80:58:29.1545718,11:53:12.49922322,80.97476515883334,178.30208009674996,7741.0,1.443e-05,3.45e-05,6.0125e-08,9.583333333333331e-09,1.34461399627565e-08,0.0719,0.0355,1.0,2015.0,125.72,35.836,NED (fiducial),1.25,,1.25,,,18.5,R,AQ,"ICRF J115312.4+805829 S/X; JVAS J1153+8058
",J1153+8058,"5,8,15,24",-174,6,,2.1,7.447183098591549,9.563500201492529
4865,J1153-0329,1151-032,-03:29:33.3303369,11:53:50.93668215,-3.49259176025,178.46223617562498,7754.0,1.191e-05,0.0004453,4.9625e-08,1.2369444444444445e-07,1.332434497477644e-07,-0.5786,0.4584,3.0,2015.0,276.307,56.373,NED (fiducial),,a,,,,18.9,R,V ,"AT20G J115351-032934; SDSS J115350.93-032933.3
",J1153-0329,"5,8",143,4,,2.8,4.225352112676056,5.818384696468256
4866,J1153-1105,1150-108,-11:05:12.5882757,11:53:22.31373147,-11.086830076583334,178.34297388112495,7744.0,1.21e-05,0.0003989,5.0416666666666665e-08,1.1080555555555556e-07,1.21349575555065e-07,0.1331,0.3998,1.0,2015.0,280.784,49.272,NED (fiducial),0.269,,0.269,,,18.2,R,AQ,"ICRF J115322.3-110512 S/X; PKS B1150-108; GALEXASC J115322.34-110511.6;; G?
",J1153-1105,"2,8,15",-162,2,,1.7,7.447183098591549,7.7110658215286705
4867,J1153-1419,1151-140,-14:19:29.3083400,11:53:42.68272100,-14.32480787222222,178.4278446708333,7750.0,8.133e-05,0.00237,3.38875e-07,6.583333333333334e-07,7.356692418541279e-07,-0.499,2.4572,39.0,2015.0,282.496,46.244,,,,,,,20.9,G,V ,"PKS B1151-140
",J1153-1419,8,-97,5,,2.8,4.014084507042253,6.411932191600021
4868,J1153-1816,1150-179,-18:16:07.2103700,11:53:32.54713200,-18.26866954722222,178.38561304999996,7749.0,8.8e-05,0.00316,3.666666666666666e-07,8.777777777777778e-07,9.443129906959716e-07,-0.004,3.16,39.0,2015.0,284.159,42.483,,,,,,,17.0,J,V ,"PKS B1150-179
",J1153-1816,5,-70,5,,5.6,4.014084507042253,6.411932191600021
4869,J1153-2554,,-25:54:13.175,11:53:38.4585,-25.90365972222222,178.41024374999998,,,,,,,,,,,,,,,,,,,,,,,J1153-2554,8,-99,5,,2.2,4.014084507042253,6.411932191600021
4870,J1153-3009,1151-298,-30:09:45.7810100,11:53:49.32175200,-30.162716947222226,178.45550729999997,7753.0,4.667e-05,0.00147,1.944583333333333e-07,4.083333333333333e-07,4.41591994183105e-07,0.206,1.4763,39.0,2015.0,288.388,31.077,NED (fiducial),1.376,,1.376,,,17.9,R,AQ,"PKS 1151-298
",J1153-3009,5,178,5,,9.7,4.225352112676056,6.546266147667387
4871,J1153-3522,,-35:22:32.297,11:53:36.0678,-35.375638055555555,178.40028249999995,,,,,,,,,,,,,,,,,,,,,,,J1153-3522,8,119,5,,0.8,4.225352112676056,6.546266147667387
4872,J1154+0142,1152+019,+01:42:00.4494000,11:54:55.09011900,1.7001248333333332,178.72954216249997,7772.0,0.000142,0.00423,5.916666666666667e-07,1.175e-06,1.3154414878581689e-06,-0.482,4.3794,28.0,2010.76,272.512,61.188,NED (fiducial),1.7973,,1.7973,,1.7973,18.0,R,AQ,"NVSS J115455+014201
",J1154+0142,2,-41,4,,8.5,4.014084507042253,5.666822251463041
4873,J1154+0238,1151+029,+02:38:15.1415971,11:54:09.28566521,2.6375393325277776,178.53869027170833,7764.0,1.677e-05,0.0006497,6.9875e-08,1.8047222222222226e-07,1.935003859387325e-07,-0.4648,0.6614,3.0,2015.0,271.252,61.934,NED (fiducial),0.2106,,0.2107,,0.2106,17.7,R,AL,"SDSS J115409.27+023815.0; 87GB 115136.0+025423
",J1154+0238,8,-168,5,,0.9,7.447183098591549,8.969979715916175
4874,J1154+1225,1151+126,+12:25:09.7544630,11:54:10.40732891,12.419376239722222,178.54336387045834,7765.0,1.142e-05,0.0002876,4.758333333333333e-08,7.98888888888889e-08,9.2421225220767e-08,-0.0237,0.2876,1.0,2015.0,257.765,70.092,NED (fiducial),0.0811,,0.0811,,0.0811,14.7,R,AQ,"ICRF J115410.4+122509 S/X; CGRaBS J1154+1225
",J1154+1225,"2,8",65,3,,2.7,0.0,3.0
4875,J1154+5934,1151+598,+59:34:54.1997098,11:54:01.36620040,59.58172214161112,178.50569250166663,7758.0,1.49e-05,0.0001615,6.208333333333333e-08,4.486111111111112e-08,5.477749876298912e-08,0.0237,0.1615,1.0,2015.0,135.929,56.074,NED (fiducial),0.8755,,0.875,,0.8756,19.6,R,AQ,"ICRF J115401.3+593454 S/X; 87GB 115124.4+595152; SDSS J115401.36+593454.3
",J1154+5934,"2,5,8",-180,3,,2.1,0.0,3.0
4876,J1154+6022,1151+606,+60:22:20.8149000,11:54:04.53528800,60.37244858333333,178.5188970333333,7759.0,5.467e-05,0.0004,2.277916666666666e-07,1.1111111111111121e-07,1.581990265059434e-07,-0.006,0.4057,23.0,2006.31,135.368,55.349,NED (fiducial),1.1216,,1.122,,1.1218,19.6,R,AQ,"87GB 115127.1+603921
",J1154+6022,8,97,11,,0.9,0.0,11.0
4877,J1154-0010,,-00:10:09.867,11:54:04.5557,-0.1694075,178.51898208333333,,,,,,,,,,,,,,,,,,,,,,,J1154-0010,8,122,5,,1.6,4.225352112676056,6.546266147667387
4878,J1154-3242,1151-324,-32:42:42.9807747,11:54:06.16639364,-32.711939104083335,178.52569330683332,7761.0,1.137e-05,0.0003548,4.737499999999999e-08,9.855555555555557e-08,1.0631141014135608e-07,-0.1833,0.356,1.0,2015.0,289.204,28.627,,,,,b,,18.6,R,AL,"ICRF J115406.1-324242 S/X; PKS 1151-324;; 2010ApJ...718..587M gives z=0.2 with reference to Mahony et al., in preparation, no z was found in later papers
",J1154-3242,2,44,4,,7.6,0.0,4.0
4879,J1154-3505,1151-348,-35:05:29.0648934,11:54:21.78719366,-35.091406914833335,178.5907799735833,7768.0,3.098e-05,0.0010995,1.290833333333333e-07,3.054166666666667e-07,3.231641322321487e-07,-0.5345,1.1198,1.0,2015.0,289.928,26.335,NED (fiducial),0.258,,0.258,,,17.0,R,A1,"ICRF J115421.7-350529 S/X; PKS 1151-34
",J1154-3505,8,-29,5,,4.5,21.285211267605632,21.86458823546892
4880,J1155+193A,,+19:39:42.229,11:55:18.2956,19.66173027777777,178.82623166666664,,,,,,,,,,,,,,1.0189,,1.0173,,1.0186,,,,,J1155+193A,5,-93,5,,17.1,4.014084507042253,6.411932191600021
4882,J1155+4555,1152+462,+45:55:39.6285003,11:55:11.00901840,45.92767458341667,178.79587091,7777.0,2.58e-05,0.0003369,1.075e-07,9.358333333333333e-08,1.1978685658688114e-07,-0.0411,0.3374,1.0,2015.0,149.929,68.14,NED (fiducial),0.7141,,0.7141,,,22.6,R,G ,"ICRF J115511.0+455539 S/X; 87GB 115236.2+461229
",J1155+4555,"2,5,8",152,3,,4.9,4.225352112676056,5.182045973946585
4883,J1155+7316,1152+735,+73:16:35.5764300,11:55:27.53437600,73.27654900833333,178.86472656666663,7783.0,0.00016467,0.00062,6.861249999999999e-07,1.7222222222222225e-07,2.6199381461999746e-07,0.66,0.8613,39.0,2015.0,128.414,43.251,LITERATURE,,a,,,,20.1,R,V ,"NVSS J115527+731635;; z from milliquas (http://quasars.org/milliquas.htm)
",J1155+7316,8,70,5,,2.1,0.0,5.0
4884,J1155+8157,1152+822,+81:57:09.5405700,11:55:22.08468000,81.95265015833334,178.84201949999996,7781.0,0.002276,0.00648,9.483333333333331e-06,1.8e-06,2.23662307136287e-06,-0.209,6.6312,39.0,2015.0,125.302,34.916,,,,,,,    , ,I ,"VLSS J1155.3+8157; NVSS J115522+815710
",J1155+8157,5,10,5,,14.3,21.285211267605632,21.86458823546892
4885,J1155-1017,1153-100,-10:17:52.2467898,11:55:45.55138760,-10.2978463305,178.9397974483333,7789.0,1.367e-05,0.0004244,5.695833333333332e-08,1.1788888888888889e-07,1.3053108932435422e-07,-0.3174,0.4304,1.0,2015.0,281.225,50.213,LITERATURE,,a,,,,19.4,R,AQ,"ICRF J115545.5-101752 S/X; PMN J1155-1017;; z from milliquas (http://quasars.org/milliquas.htm)
",J1155-1017,8,-53,5,,1.1,4.014084507042253,6.411932191600021
4886,J1155-1216,1153-119,-12:16:35.5057846,11:55:36.81940455,-12.276529384611113,178.90341418562497,7787.0,1.52e-05,0.0004715,6.333333333333333e-08,1.3097222222222222e-07,1.4485677568584161e-07,0.1003,0.4722,1.0,2015.0,282.17,48.332,LITERATURE,,a,,,,20.2,R,V ,"ICRF J115536.8-121635 S/X; PKS B1153-119;; z from milliquas (http://quasars.org/milliquas.htm)
",J1155-1216,"2,8",100,3,,5.1,0.0,3.0
4887,J1155-2949,1152-295,-29:49:54.3625801,11:55:15.26212948,-29.83176738336111,178.81359220616665,7778.0,1.962e-05,0.0006141,8.174999999999997e-08,1.7058333333333333e-07,1.8473747726430946e-07,-0.3749,0.6228,1.0,2015.0,288.64,31.476,LITERATURE,,a,,,,17.8,R,AQ,"ICRF J115515.2-294954 S/X; NVSS J115515-294951; GALEXASC J115515.25-294954.5;; z from milliquas (http://quasars.org/milliquas.htm)
",J1155-2949,2,-73,4,,13.7,4.014084507042253,5.666822251463041
4888,J1155-3107,1152-308,-31:07:58.7280838,11:55:03.15768331,-31.13298002327777,178.7631570137916,7775.0,8.99e-06,0.0002942,3.7458333333333326e-08,8.172222222222222e-08,8.77870725299778e-08,-0.1297,0.2946,1.0,2015.0,288.973,30.206,NED (fiducial),4.3,,4.3,,,19.1,R,AQ,"ICRF J115503.1-310758 S/X; CGRaBS J1155-3108
",J1155-3107,"2,8",-26,3,,4.7,21.285211267605632,21.495586028452585
4889,J1156+0932,1154+098,+09:32:41.3740400,11:56:54.47629300,9.544826122222222,179.22698455416665,7800.0,9.267e-05,0.00253,3.861250000000001e-07,7.027777777777778e-07,7.993057439041826e-07,-0.146,2.541,39.0,2015.0,264.165,68.21,NED (fiducial),0.2182,,0.2182,,0.2182,17.8,R,A ,"SDSS J115654.47+093241.4
",J1156+0932,"5,8",170,4,,12.4,4.225352112676056,5.818384696468256
4890,J1156+2632,1154+268,+26:32:32.2688600,11:56:54.67033100,26.54229690555556,179.22779304583332,7801.0,3.133e-05,0.00049,1.3054166666666666e-07,1.361111111111111e-07,1.7934477542593766e-07,-0.142,0.5015,23.0,2006.31,212.588,77.828,NED (fiducial),0.1563,,0.1562,,0.1563,16.9,R,A2,"87GB 115419.6+264902
",J1156+2632,5,163,5,,3.5,4.225352112676056,6.546266147667387
4891,J1156+4355,1154+442,+43:55:21.3800200,11:56:50.74783500,43.92260556111111,179.21144931249998,7798.0,9e-05,0.00099,3.75e-07,2.75e-07,3.854623204578611e-07,0.029,0.9978,39.0,2015.0,152.611,69.926,NED (fiducial),2.0218,,2.0217,,2.0217,19.6,R,AQ,"NVSS J115650+435521
",J1156+4355,5,-59,5,,4.6,4.014084507042253,6.411932191600021
4892,J1156+5847,1153+590,+58:47:05.9393100,11:56:03.47088000,58.784983141666665,179.01446199999998,7791.0,5.4e-05,0.00087,2.2500000000000002e-07,2.4166666666666665e-07,2.683278909885657e-07,0.398,0.8895,39.0,2015.0,136.061,56.909,NED (fiducial),0.301,a,0.301,,0.301,17.5,R,AL,"4C +59.17
",J1156+5847,"5,8",-144,4,,3.7,7.447183098591549,8.453433391465719
4893,J1156+7306,1153+733,+73:06:50.1702320,11:56:27.25905171,73.11393617555555,179.11357938212498,7795.0,3.311e-05,0.0001411,1.3795833333333334e-07,3.919444444444445e-08,5.605376288640738e-08,0.2393,0.1589,3.0,2015.0,128.385,43.427,NED (fiducial),2.0,,,,,18.6,R,V ,"87GB 115348.9+732322
",J1156+7306,8,-150,5,,25.3,7.447183098591549,8.969979715916175
4894,J1156-0405,,-04:05:40.261,11:56:48.4307,-4.094516944444444,179.2017945833333,,,,,,,,,,,,,,,,,,,,,,,J1156-0405,8,-50,5,,1.4,4.014084507042253,6.411932191600021
4895,J1156-0826,1154-081,-08:26:46.4936422,11:56:48.69596374,-8.446248233944445,179.20289984891667,7797.0,1.49e-05,0.000643,6.208333333333333e-08,1.7861111111111112e-07,1.888732778132248e-07,-0.4925,0.653,3.0,2015.0,280.617,52.043,NED (fiducial),0.6229,,0.6229,,,18.4,R,AL,"NVSS J115648-082646
",J1156-0826,8,-35,5,,1.1,21.285211267605632,21.86458823546892
4896,J1156-1536,1154-153,-15:36:39.9019900,11:56:52.23012000,-15.61108388611111,179.21762549999997,7799.0,3.133e-05,0.00114,1.3054166666666666e-07,3.166666666666667e-07,3.407122220411462e-07,0.416,1.1577,39.0,2015.0,284.106,45.257,LITERATURE,,a,,,,20.1,R,V ,"AT20G J115652-153639;; z from milliquas (http://quasars.org/milliquas.htm)
",J1156-1536,"5,8",-164,4,,4.4,7.447183098591549,8.453433391465719
4897,J1156-2250,1154-225,-22:50:04.4347900,11:56:33.23745200,-22.834565219444443,179.1384893833333,7796.0,5.533e-05,0.00207,2.3054166666666666e-07,5.749999999999999e-07,6.130009560820752e-07,-0.083,2.0711,39.0,2015.0,286.756,38.307,NED (fiducial),,a,,,,18.2,R,AL,"NVSS J115633-225004
",J1156-2250,"5,8",96,4,,25.4,0.0,4.0
4898,J1157+0641,1154+069,+06:41:12.5894747,11:57:00.65252954,6.6868304096388895,179.2527188730833,7803.0,8.07e-06,0.0002679,3.3625e-08,7.441666666666668e-08,8.156684818272312e-08,-0.2084,0.2693,1.0,2015.0,268.16,65.814,LITERATURE,,a,,,,20.1,R,V ,"ICRF J115700.6+064112 S/X; 87GB 115423.7+065716; SDSS J115700.66+064112.6;; z from milliquas (http://quasars.org/milliquas.htm)
",J1157+0641,"2,8",-54,3,,2.8,4.014084507042253,5.011274731011726
4899,J1157+1231,1154+127,+12:31:13.3660700,11:57:17.45406600,12.52037946388889,179.32272527499995,7806.0,2e-05,0.00074,8.333333333333335e-08,2.0555555555555561e-07,2.210682383142296e-07,-0.337,0.7476,39.0,2015.0,259.318,70.655,NED (fiducial),,a,,,,20.3,R,V ,"87GB 115443.1+124751
",J1157+1231,5,-11,5,,4.9,21.285211267605632,21.86458823546892
4900,J1157+1638,1155+169,+16:38:59.6498957,11:57:34.83627684,16.649902748805555,179.39515115349997,7810.0,6.48e-06,0.0001335,2.7e-08,3.708333333333333e-08,4.52142242405292e-08,0.0038,0.1335,1.0,2015.0,250.218,73.717,NED (fiducial),1.0602,,1.0608,,1.0606,17.3,R,AQ,"ICRF J115734.8+163859 S/X; JVAS J1157+1638
",J1157+1638,"5,8",90,4,,1.1,0.0,4.0
4901,J1157+1902,1154+193,+19:02:27.0629000,11:57:33.49502300,19.04085080555556,179.3895625958333,7808.0,2.267e-05,0.00071,9.445833333333333e-08,1.9722222222222225e-07,2.164932738442769e-07,-0.125,0.7114,39.0,2015.0,243.263,75.22,NED (fiducial),0.5312,,,,0.5311,20.5,R,G ,"4C +19.41
",J1157+1902,5,-105,5,,2.8,4.014084507042253,6.411932191600021
4902,J1157+3308,,+33:08:10.303,11:57:42.6440,33.13619527777778,179.4276833333333,,,,,,,,,,,,,,,,,,,,,,,J1157+3308,8,68,5,,2.5,0.0,5.0
4904,J1157+5457,1154+552,+54:57:39.3748500,11:57:20.50287700,54.96093745833333,179.33542865416663,7807.0,0.00016,0.00298,6.666666666666666e-07,8.277777777777777e-07,9.119860750473476e-07,-0.008,2.98,39.0,2015.0,138.742,60.476,,,,,,,    , ,I ,"87GB 115447.1+551428
",J1157+5457,8,98,5,,54.6,0.0,5.0
4905,J1157+5527,1155+557,+55:27:12.9221000,11:57:56.13333900,55.45358947222223,179.48388891249996,7811.0,4.667e-05,0.0004,1.944583333333333e-07,1.1111111111111121e-07,1.5654275633739817e-07,-0.017,0.4022,23.0,2006.31,138.172,60.063,NED (fiducial),0.0035,,0.0035,,,10.0,R,AS,"NGC 3998
",J1157+5527,5,-177,5,,1.4,7.447183098591549,8.969979715916175
